Año;Mes;Codigo Tienda;Presupuesto
2023;2;T-0004-37152;1265173.3320000002
2023;2;T-0086-40056;701837.2956000001
2023;2;T-0095-42176;1206219.5849
2023;2;T-0149-12052;583501.5273
2023;2;T-0160-44110;1332709.9884000001
2023;2;T-0243-31169;1129654.599
2023;2;T-0243-36004;912245.387
2023;2;T-0296-45136;952145.56
2023;2;T-0297-29065;1083765.7182
2023;2;T-0301-48013;908851.7988000001
2023;2;T-0313-49272;1006801.0127999999
2023;2;T-0341-23047;800929.8238
2023;2;T-0347-9060;1335024.5374999999
2023;2;T-0376-36060;779474.1079999999
2023;2;T-0411-45046;1000145.15
2023;2;T-0413-39024;989454.9027999999
2023;2;T-0427-22254;1207384.486
2023;2;T-0452-41005;701726.8328
2023;2;T-0506-19232;585729.2411999999
2023;2;T-0534-23052;669708.8632
2023;2;T-0599-17151;736646.9711999999
2023;2;T-0604-45089;759046.3200000001
2023;2;T-0667-19120;1232225.4671999998
2023;2;T-0696-45203;681760.716
2023;2;T-0715-40221;479872.265
2023;2;T-0783-47151;992498.2479
2023;2;T-0793-9466;744879.2114999999
2023;2;T-0808-6137;1265379.303
2023;2;T-0849-2001;1298440.0728
2023;2;T-0855-21078;892824.108
2023;2;T-0875-18024;711432.904
2023;2;T-0914-49109;1390370.9875
2023;2;T-0917-5231;603877.722
2023;2;T-0918-20039;818966.0439
2023;2;T-0958-4103;1201025.5761
2023;2;T-0976-19191;1364470.4486
2023;2;T-0978-28901;793796.06
2023;2;T-0995-9128;1107551.4135000003
2023;2;T-1039-26103;1287435.6803
2023;2;T-1042-10007;884074.8085
2023;2;T-1062-10110;805345.2540000001
2023;2;T-1092-6031;1225344.4242
2023;2;T-1126-43055;1122569.7802
2023;2;T-1137-22061;622533.6512
2023;2;T-1178-3021;759528.3759
2023;2;T-1195-34201;1249523.6339999998
2023;2;T-1227-29011;707408.5129999999
2023;2;T-1258-29026;525812.0859
2023;2;T-1260-16173;564092.8848
2023;2;T-1308-34083;527447.8486
2023;2;T-1328-12065;1313961.259
2023;2;T-1345-8027;522542.12940000003
2023;2;T-1372-21017;529651.59
2023;2;T-1416-48063;597615.8349
2023;2;T-1432-24025;953460.1989
2023;2;T-1437-38031;1109044.4302
2023;2;T-1468-8107;1142646.9678
2023;2;T-1532-48069;1207042.3451999999
2023;2;T-1545-44208;1103208.777
2023;2;T-1548-4026;1184991.7011000002
2023;2;T-1602-25249;1236264.5298
2023;2;T-1653-47232;700838.1445
2023;2;T-1667-31031;1269105.7197999998
2023;2;T-1719-23053;825076.8383999999
2023;2;T-1735-16135;1106284.401
2023;2;T-1788-7044;1041153.4601
2023;2;T-1843-22158;1320656.3117999998
2023;2;T-1854-10213;666522.936
2023;2;T-1949-19066;982394.38
2023;2;T-1957-37118;687850.72
2023;2;T-1973-48045;899562.5989999999
2023;2;T-1997-43051;836413.5676999999
2023;2;T-1997-48074;922351.4945
2023;2;T-2021-2041;1413247.9874999998
2023;2;T-2030-9101;1306605.5931
2023;2;T-2031-40156;755170.8640000001
2023;2;T-2034-24902;1344769.7382
2023;2;T-2068-37109;841777.4295000001
2023;2;T-2077-8065;988317.1967999999
2023;2;T-2135-31166;536406.2984000001
2023;2;T-2160-23009;876766.9428
2023;2;T-2176-39021;1281381.9812999999
2023;2;T-2234-5142;991087.6351
2023;2;T-2255-3043;808054.7311
2023;2;T-2265-27017;555174.9384999999
2023;2;T-2278-42205;795179.9668
2023;2;T-2364-8086;695546.0308000001
2023;2;T-2426-43050;1074619.9228
2023;2;T-2426-45168;1277544.0125
2023;2;T-2467-37382;611078.8968
2023;2;T-2481-49192;628901.9655
2023;2;T-2485-25151;983737.1026
2023;2;T-2594-8294;738374.8259999999
2023;2;T-2720-49197;884245.1451
2023;2;T-2746-50075;1175835.0972
2023;2;T-2857-49092;909771.192
2023;2;T-2867-49057;1016064.2472
2023;2;T-2895-26175;574758.2885
2023;2;T-2902-16027;986509.6551000001
2023;2;T-2908-22048;1036224.2001000001
2023;2;T-2943-37177;825064.2320000001
2023;2;T-2975-8235;550149.5268000001
2023;2;T-3007-33042;1291535.5386
2023;2;T-3041-37239;1121877.3173999998
2023;2;T-3089-42094;819520.2816000001
2023;2;T-3103-42124;682827.5264
2023;2;T-3124-32021;836813.9920000001
2023;2;T-3148-45163;759040.5996000001
2023;2;T-3181-8230;1335620.9756
2023;2;T-3196-43147;759267.1632
2023;2;T-3235-15031;1107446.6994999999
2023;2;T-3235-50089;1282742.097
2023;2;T-3270-50072;950789.5848
2023;2;T-3276-25035;540598.3180000001
2023;2;T-3284-9038;1140738.2496000002
2023;2;T-3315-23045;1108379.0025000002
2023;2;T-3334-41904;838478.6718000001
2023;2;T-3339-45185;750375.5454000001
2023;2;T-3347-5901;1246604.1231
2023;2;T-3361-31048;684818.82
2023;2;T-3364-16067;562334.7413999999
2023;2;T-3408-8055;722954.7594
2023;2;T-3420-24076;1052550.1587
2023;2;T-3429-24158;1163005.8258
2023;2;T-3473-42195;576298.5408000001
2023;2;T-3501-9115;1278946.053
2023;2;T-3503-18909;1109871.7136
2023;2;T-3558-44180;844247.2768
2023;2;T-3572-37120;635083.3818
2023;2;T-3601-25220;1118705.6948
2023;2;T-3646-8902;1121745.7056
2023;2;T-3648-14012;646017.5568
2023;2;T-3657-25075;1029000.7563
2023;2;T-3680-44122;985857.2954999999
2023;2;T-3717-37258;1087307.3897
2023;2;T-3751-3056;1033272.8927999999
2023;2;T-3768-14033;607743.9693
2023;2;T-3785-19329;1117725.3465000002
2023;2;T-3885-28005;1079157.54
2023;2;T-3931-8035;702039.73
2023;2;T-3933-14062;579052.7406
