Año;Mes;Codigo Tienda;Presupuesto
2020;4;T-0004-37152;603956.5895
2020;4;T-0086-40056;817101.9616
2020;4;T-0095-42176;1114076.6394000002
2020;4;T-0149-12052;1196742.3857999998
2020;4;T-0160-44110;962165.862
2020;4;T-0243-31169;830560.7849000001
2020;4;T-0243-36004;1095537.9303
2020;4;T-0296-45136;895655.2752
2020;4;T-0297-29065;1034725.7191
2020;4;T-0301-48013;950413.3919999999
2020;4;T-0313-49272;699305.1072
2020;4;T-0341-23047;1167969.0463999999
2020;4;T-0347-9060;720605.0576000001
2020;4;T-0376-36060;1295717.8684999999
2020;4;T-0411-45046;685716.3358
2020;4;T-0413-39024;634560.8512
2020;4;T-0427-22254;705260.3584
2020;4;T-0452-41005;1257768.501
2020;4;T-0506-19232;894429.8506
2020;4;T-0534-23052;988618.5843999999
2020;4;T-0599-17151;620289.6884
2020;4;T-0604-45089;1290432.8939999999
2020;4;T-0667-19120;926581.7444
2020;4;T-0696-45203;1004130.877
2020;4;T-0715-40221;652625.3580000001
2020;4;T-0783-47151;1355201.3409
2020;4;T-0793-9466;1103101.2005999999
2020;4;T-0808-6137;1060077.456
2020;4;T-0849-2001;1414250.9766
2020;4;T-0855-21078;1388436.9744
2020;4;T-0875-18024;1047883.0158
2020;4;T-0914-49109;769128.507
2020;4;T-0917-5231;1158437.919
2020;4;T-0918-20039;559584.5205000001
2020;4;T-0958-4103;1177771.51
2020;4;T-0976-19191;645106.9221
2020;4;T-0978-28901;565132.8258
2020;4;T-0995-9128;1381847.8839
2020;4;T-1039-26103;1068097.0368000001
2020;4;T-1042-10007;982467.1279999999
2020;4;T-1062-10110;919624.8836
2020;4;T-1092-6031;1275837.6345
2020;4;T-1126-43055;970155.7924
2020;4;T-1137-22061;905894.4948
2020;4;T-1178-3021;1057635.2925
2020;4;T-1195-34201;1174983.7119999998
2020;4;T-1227-29011;649376.6328
2020;4;T-1258-29026;1162299.2984999998
2020;4;T-1260-16173;1120831.3452
2020;4;T-1308-34083;861821.436
2020;4;T-1328-12065;1065024.6057
2020;4;T-1345-8027;775967.7222
2020;4;T-1372-21017;893874.0190000001
2020;4;T-1416-48063;942979.3110000001
2020;4;T-1432-24025;755597.507
2020;4;T-1437-38031;850082.5349999999
2020;4;T-1468-8107;874255.8002
2020;4;T-1532-48069;1137198.1192
2020;4;T-1545-44208;1254071.4911999998
2020;4;T-1548-4026;727568.3465
2020;4;T-1602-25249;658891.4598
2020;4;T-1653-47232;702649.0044
2020;4;T-1667-31031;675105.792
2020;4;T-1719-23053;691858.764
2020;4;T-1735-16135;1544485.5972
2020;4;T-1788-7044;950684.1344
2020;4;T-1843-22158;872211.0591
2020;4;T-1854-10213;1030110.2404
2020;4;T-1949-19066;1235555.5494999997
2020;4;T-1957-37118;678269.4127
2020;4;T-1973-48045;637084.8110000001
2020;4;T-1997-43051;613659.2504000001
2020;4;T-1997-48074;1147608.5124000001
2020;4;T-2021-2041;851048.235
2020;4;T-2030-9101;881563.9151999999
2020;4;T-2031-40156;877181.8725
2020;4;T-2034-24902;1131398.9397
2020;4;T-2068-37109;1100397.2877
2020;4;T-2077-8065;1170632.3685
2020;4;T-2135-31166;1368465.6384
2020;4;T-2160-23009;1143817.9979
2020;4;T-2176-39021;817511.3311
2020;4;T-2234-5142;1120326.5813
2020;4;T-2255-3043;1000432.3104
2020;4;T-2265-27017;1230320.5350000001
2020;4;T-2278-42205;905890.6248
2020;4;T-2364-8086;651013.7647999999
2020;4;T-2426-43050;1381779.72
2020;4;T-2426-45168;793497.313
2020;4;T-2467-37382;620955.8511
2020;4;T-2481-49192;944101.1976000001
2020;4;T-2485-25151;559389.3321000001
2020;4;T-2594-8294;677100.3776000001
2020;4;T-2720-49197;1157887.2996000003
2020;4;T-2746-50075;667429.7644000001
2020;4;T-2857-49092;831018.7710000001
2020;4;T-2867-49057;976703.6096999999
2020;4;T-2895-26175;955137.4953
2020;4;T-2902-16027;1115501.3541
2020;4;T-2908-22048;577099.8184000001
2020;4;T-2943-37177;902656.0975
2020;4;T-2975-8235;824111.8555000001
2020;4;T-3007-33042;1251479.613
2020;4;T-3041-37239;1307249.0145
2020;4;T-3089-42094;691057.6512000001
2020;4;T-3103-42124;902402.6364
2020;4;T-3124-32021;703360.6734
2020;4;T-3148-45163;785172.9239999999
2020;4;T-3181-8230;1215369.7258999997
2020;4;T-3196-43147;1005554.1856
2020;4;T-3235-15031;1249406.1998
2020;4;T-3235-50089;1308537.1071999997
2020;4;T-3270-50072;858167.5599999999
2020;4;T-3276-25035;1194229.3335000002
2020;4;T-3284-9038;875107.1925
2020;4;T-3315-23045;1298555.665
2020;4;T-3334-41904;1027036.4496
2020;4;T-3339-45185;1193946.6550000003
2020;4;T-3347-5901;1239662.9826
2020;4;T-3361-31048;881753.8449
2020;4;T-3364-16067;1119617.65
2020;4;T-3408-8055;1254506.2335
2020;4;T-3420-24076;569505.5709
2020;4;T-3429-24158;726560.24
2020;4;T-3473-42195;1056502.0536
2020;4;T-3501-9115;700847.8184000001
2020;4;T-3503-18909;1335357.089
2020;4;T-3558-44180;1117522.4788
2020;4;T-3572-37120;1350773.3888
2020;4;T-3601-25220;821022.704
2020;4;T-3646-8902;738791.4765
2020;4;T-3648-14012;910268.4600000001
2020;4;T-3657-25075;1052552.9541000002
2020;4;T-3680-44122;822523.468
2020;4;T-3717-37258;918673.9632
2020;4;T-3751-3056;943231.9354999999
2020;4;T-3768-14033;567421.8316
2020;4;T-3785-19329;1299085.9658
2020;4;T-3885-28005;1444264.1549000002
2020;4;T-3931-8035;782075.7459
2020;4;T-3933-14062;1259393.7789
2020;4;T-3972-18029;690034.356
2020;4;T-3972-4043;863053.8122
2020;4;T-4091-22245;658525.6464
2020;4;T-4125-3120;1165420.528
2020;4;T-4180-34106;1115970.6804
2020;4;T-4186-43022;1191453.7148
2020;4;T-4197-37168;798126.4291
2020;4;T-4218-44243;813988.5839999999
2020;4;T-4239-7058;1303726.0415999999
2020;4;T-4334-50139;533790.715
2020;4;T-4378-13081;989190.8752
2020;4;T-4401-39087;1119072.7252
2020;4;T-4419-5211;862210.4593999999
2020;4;T-4429-9112;882053.8272
2020;4;T-4430-45078;1140277.3767000001
2020;4;T-4432-27012;1053905.1138000002
2020;4;T-4446-16254;1012416.6858000001
2020;4;T-4483-22006;1405481.0322
2020;4;T-4499-39003;965520.4377
2020;4;T-4541-29093;1240502.4476
2020;4;T-4544-23050;552098.2712999999
2020;4;T-4566-40107;533036.0412000001
2020;4;T-4622-44118;981335.5908000001
2020;4;T-4733-5218;1095167.8494
2020;4;T-4748-46074;1000601.6832
2020;4;T-4754-31128;1006431.9645000001
2020;4;T-4769-37346;1370880.3875000002
2020;4;T-4869-42166;1194228.8084000002
2020;4;T-4878-22032;1046730.73
2020;4;T-4885-24139;921963.1008
2020;4;T-4894-46192;1295417.7116
2020;4;T-4965-42081;939254.3277
2020;4;T-5020-1060;791718.2279999999
2020;4;T-5049-44229;804860.1765000001
2020;4;T-5125-12116;1215331.0340000002
2020;4;T-5172-6061;1072669.5742
2020;4;T-5181-47139;1131099.1453
2020;4;T-5231-43032;666589.1958
2020;4;T-5293-6018;861562.7982999999
2020;4;T-5324-10209;1012124.6944
2020;4;T-5333-5211;1201769.6004
2020;4;T-5340-17077;1192955.9801999999
2020;4;T-5356-31048;628939.9600000001
2020;4;T-5377-2015;915784.7679
2020;4;T-5394-8264;814880.2744
2020;4;T-5404-26083;1272666.1227
2020;4;T-5434-9340;1329689.2972
2020;4;T-5437-24104;926833.7738
2020;4;T-5460-7020;1082813.31
2020;4;T-5508-50011;953407.8027
2020;4;T-5524-24121;630636.1432
2020;4;T-5549-36041;1124929.4945
2020;4;T-5568-28039;1449062.6687999999
2020;4;T-5589-47185;1305293.4651
2020;4;T-5602-37306;675506.9942
2020;4;T-5673-46046;1050119.4726
2020;4;T-5676-39009;952848.9225
2020;4;T-5701-6042;1370337.6454
2020;4;T-5709-15079;1064945.6319000002
2020;4;T-5729-18150;568642.7320000001
2020;4;T-5738-22078;625120.1742
2020;4;T-5757-4073;689144.406
2020;4;T-5805-22001;823210.1622
2020;4;T-5821-34217;920426.9453999999
2020;4;T-5825-11902;757772.2484999999
2020;4;T-5868-34096;557725.0738
2020;4;T-5890-49068;1237681.4855
2020;4;T-5895-6046;618192.2615
2020;4;T-5896-34181;1065935.214
2020;4;T-5968-31049;978133.296
2020;4;T-5996-43137;1079658.3699
2020;4;T-5996-6021;1353979.3469
2020;4;T-6002-5161;674936.4635000001
2020;4;T-6075-8004;580330.7981
2020;4;T-6089-50186;657605.2797999999
2020;4;T-6103-16247;1477797.0952
2020;4;T-6203-26112;680092.7301
2020;4;T-6236-8254;623708.118
2020;4;T-6238-40145;1390795.4023
2020;4;T-6239-37072;567016.76
2020;4;T-6243-50185;1376273.2232
2020;4;T-6289-49083;1344567.4152
2020;4;T-6297-37263;967413.1568000001
2020;4;T-6310-39080;854175.4728
2020;4;T-6356-9014;1012371.6524
2020;4;T-6361-12113;996558.7033999999
2020;4;T-6401-3073;953601.5160000001
2020;4;T-6416-8292;1381785.808
2020;4;T-6425-25033;978533.2956000001
2020;4;T-6461-17204;1309081.7694
2020;4;T-6482-40105;878792.4251999999
2020;4;T-6520-4001;989145.6695999999
2020;4;T-6527-46036;1054097.0288
2020;4;T-6569-45157;778770.5625
2020;4;T-6571-26047;1401206.1979999999
2020;4;T-6588-48090;1028182.9931000001
2020;4;T-6589-31905;646665.4591
2020;4;T-6604-6139;1247004.2571999999
2020;4;T-6620-47225;836516.7150000001
2020;4;T-6690-26119;571760.1560000001
2020;4;T-6699-27038;1039452.4347000001
2020;4;T-6746-46197;804372.8004000001
2020;4;T-6779-28149;605535.8292
2020;4;T-6779-9280;783069.9973
2020;4;T-6781-24042;622990.8353999999
2020;4;T-6791-17228;1375595.8902
2020;4;T-6830-18043;1241932.9128
2020;4;T-6870-16901;571628.0430000001
2020;4;T-6898-30038;1107442.5024
2020;4;T-6902-16089;1246224.42
2020;4;T-6953-29072;1090688.3421
2020;4;T-6962-6016;1228823.576
2020;4;T-6995-34114;1363612.686
2020;4;T-7045-5263;1031316.531
2020;4;T-7048-9289;1214744.3735999998
2020;4;T-7079-5128;1124325.3168000001
2020;4;T-7152-25176;1118041.6698
2020;4;T-7159-37162;1270916.031
2020;4;T-7160-41091;651372.9145
2020;4;T-7171-8037;1097156.2754
2020;4;T-7185-14064;933149.3640000001
2020;4;T-7206-37124;1272697.1879999998
2020;4;T-7207-34039;612984.513
2020;4;T-7224-4904;1216234.1783999999
2020;4;T-7254-18049;1148476.4652
2020;4;T-7256-23015;1072375.686
2020;4;T-7288-23038;1094999.1822000002
2020;4;T-7363-34196;1331119.0481999998
2020;4;T-7388-31193;838398.598
2020;4;T-7422-36054;785683.4014
2020;4;T-7427-42001;1431807.7377999998
2020;4;T-7444-20068;1246420.2171
2020;4;T-7471-8229;1292106.8022
2020;4;T-7486-19082;585120.125
2020;4;T-7491-11002;1002691.6240000001
2020;4;T-7582-19104;977934.2285999999
2020;4;T-7589-49081;1092089.2455
2020;4;T-7610-31034;808373.238
2020;4;T-7623-8046;1093430.6376
2020;4;T-7643-29009;745794.6925
2020;4;T-7704-40230;1458022.4375
2020;4;T-7745-50085;1245092.6213999998
2020;4;T-7779-21072;690201.9614
2020;4;T-7802-22105;534666.7161
2020;4;T-7839-6096;1077899.8131
2020;4;T-7872-19333;1209463.4328
2020;4;T-7967-6016;709357.1111999999
2020;4;T-7975-44199;1231115.4468
2020;4;T-7978-49192;877113.1434000001
2020;4;T-8007-46067;578078.3052
2020;4;T-8032-26110;1078113.2183
2020;4;T-8047-21015;771693.8916
2020;4;T-8073-26084;1027831.6488000001
2020;4;T-8074-40005;1076718.7344000002
2020;4;T-8086-49095;1012929.336
2020;4;T-8094-18138;840288.1155999999
2020;4;T-8103-49157;714363.0638
2020;4;T-8105-9396;1188251.0141
2020;4;T-8121-21074;1313512.6461999998
2020;4;T-8161-49076;1143875.0315999999
2020;4;T-8168-40173;1085884.3260000001
2020;4;T-8207-47043;1318851.5675
2020;4;T-8237-22126;1388131.904
2020;4;T-8237-34213;649207.5088999999
2020;4;T-8241-22019;796073.3829999999
2020;4;T-8250-18083;1223215.7544
2020;4;T-8285-5262;999326.3526
2020;4;T-8296-26010;854727.2118
2020;4;T-8348-6011;847027.9206
2020;4;T-8444-15057;1098965.5895999998
2020;4;T-8463-16195;1261122.2325
2020;4;T-8485-36058;1119434.8869
2020;4;T-8493-40099;1011297.0504
2020;4;T-8502-46141;1004016.02
2020;4;T-8503-48007;1445702.55
2020;4;T-8530-34041;713759.624
2020;4;T-8533-3045;1239887.523
2020;4;T-8540-6059;1228216.323
2020;4;T-8576-22113;989393.2703999999
2020;4;T-8586-20008;1413126.4365
2020;4;T-8610-37197;1298938.3154
2020;4;T-8643-49077;1181147.2238999999
2020;4;T-8658-31141;610512.9665999999
2020;4;T-8678-45096;977096.9693999998
2020;4;T-8706-44135;1471656.5765999998
2020;4;T-8797-39010;1420775.4749999999
2020;4;T-8813-23087;687908.5376
2020;4;T-8817-44267;1348031.234
2020;4;T-8932-34081;1016843.5031000001
2020;4;T-8948-34086;1393980.528
2020;4;T-8983-42090;1009017.7004000001
2020;4;T-9011-19047;698569.1375000001
2020;4;T-9030-28173;952007.8834999999
2020;4;T-9045-39095;1398590.3037
2020;4;T-9053-23031;1333314.7832
2020;4;T-9083-7025;1359778.5629999998
2020;4;T-9099-18168;1248405.8667000001
2020;4;T-9123-12122;1097162.9494
2020;4;T-9132-12016;759180.2389
2020;4;T-9161-37252;712408.5
2020;4;T-9171-31083;701075.8755000001
2020;4;T-9177-37039;911316.671
2020;4;T-9183-24100;1116458.17
2020;4;T-9254-29096;616499.4136000001
2020;4;T-9268-17173;554242.4924999999
2020;4;T-9292-12082;1075691.8517
2020;4;T-9312-2003;1255873.2175
2020;4;T-9324-18902;811529.0108
2020;4;T-9335-5129;651887.3702
2020;4;T-9350-31189;662148.1619000001
2020;4;T-9354-47210;1241026.4608
2020;4;T-9376-40092;1038807.3670999999
2020;4;T-9414-21013;1322293.5463999999
2020;4;T-9426-28041;1052804.4417
2020;4;T-9430-26162;1081468.9799999997
2020;4;T-9441-46181;918222.7236
2020;4;T-9466-46257;980402.7165
2020;4;T-9483-13008;1263907.7920000001
2020;4;T-9517-22177;1287496.0234
2020;4;T-9593-5145;819933.9335999999
2020;4;T-9605-3007;610227.5048999999
2020;4;T-9612-37351;1291587.6834999998
2020;4;T-9626-40002;1141604.2637999998
2020;4;T-9638-42006;1232197.0894999998
2020;4;T-9674-16906;1077360.7986
2020;4;T-9675-44117;950525.604
2020;4;T-9765-32007;1010080.1184
2020;4;T-9794-5192;692439.0578
2020;4;T-9861-43019;1450885.1742
2020;4;T-9865-44175;952197.7390000001
2020;4;T-9897-40003;1082390.3902
2020;4;T-9902-33044;756866.8404
2020;4;T-9904-49174;757823.7424
2020;4;T-9940-11005;950279.5892999999
