Año;Mes;Codigo Tienda;Presupuesto
2021;4;T-0004-37152;654953.013
2021;4;T-0086-40056;1124693.3364000001
2021;4;T-0095-42176;607912.5928
2021;4;T-0149-12052;1340641.1338
2021;4;T-0160-44110;1014719.6318
2021;4;T-0243-31169;946547.7866
2021;4;T-0243-36004;992045.3935999998
2021;4;T-0296-45136;744334.92
2021;4;T-0297-29065;1407644.9982
2021;4;T-0301-48013;976042.6372
2021;4;T-0313-49272;828382.9953000001
2021;4;T-0341-23047;1124869.1292
2021;4;T-0347-9060;1189445.1642
2021;4;T-0376-36060;757238.7452
2021;4;T-0411-45046;691992.0507
2021;4;T-0413-39024;524761.3263
2021;4;T-0427-22254;1219058.5904
2021;4;T-0452-41005;583069.2065000001
2021;4;T-0506-19232;1164782.5902
2021;4;T-0534-23052;864310.986
2021;4;T-0599-17151;1031746.777
2021;4;T-0604-45089;961862.8060000001
2021;4;T-0667-19120;872697.8559999999
2021;4;T-0696-45203;544926.2045
2021;4;T-0715-40221;779804.8109999999
2021;4;T-0783-47151;982611.8784
2021;4;T-0793-9466;1244576.1900000002
2021;4;T-0808-6137;1270159.3893
2021;4;T-0849-2001;760522.4096
2021;4;T-0855-21078;1215876.6375
2021;4;T-0875-18024;1302149.625
2021;4;T-0914-49109;833263.7705999999
2021;4;T-0917-5231;1306093.0076
2021;4;T-0918-20039;1074005.4780000001
2021;4;T-0958-4103;1217519.8893
2021;4;T-0976-19191;1176743.9303
2021;4;T-0978-28901;611687.706
2021;4;T-0995-9128;960672.048
2021;4;T-1039-26103;563148.652
2021;4;T-1042-10007;1268437.6371
2021;4;T-1062-10110;513275.02200000006
2021;4;T-1092-6031;526054.2878
2021;4;T-1126-43055;1094811.2756
2021;4;T-1137-22061;704574.4797
2021;4;T-1178-3021;1119109.6770000001
2021;4;T-1195-34201;934244.1517
2021;4;T-1227-29011;714162.4820999999
2021;4;T-1258-29026;622372.824
2021;4;T-1260-16173;1133376.013
2021;4;T-1308-34083;907694.505
2021;4;T-1328-12065;916700.4449000001
2021;4;T-1345-8027;551978.4972000001
2021;4;T-1372-21017;740947.0888
2021;4;T-1416-48063;717922.1632
2021;4;T-1432-24025;1267412.9493999998
2021;4;T-1437-38031;851048.6478
2021;4;T-1468-8107;1193069.9983
2021;4;T-1532-48069;745605.4302
2021;4;T-1545-44208;1166275.9024
2021;4;T-1548-4026;834957.005
2021;4;T-1602-25249;670607.8886
2021;4;T-1653-47232;652089.0475
2021;4;T-1667-31031;1057889.1399
2021;4;T-1719-23053;534561.9292
2021;4;T-1735-16135;681737.3213000001
2021;4;T-1788-7044;821901.6141000001
2021;4;T-1843-22158;1191062.4864999999
2021;4;T-1854-10213;754413.7464000001
2021;4;T-1949-19066;969898.8792000001
2021;4;T-1957-37118;1094437.6961
2021;4;T-1973-48045;1024976.4029999999
2021;4;T-1997-43051;673861.8271999999
2021;4;T-1997-48074;689989.5168000001
2021;4;T-2021-2041;1256020.7526
2021;4;T-2030-9101;1031212.1024
2021;4;T-2031-40156;978784.4447999999
2021;4;T-2034-24902;1247733.0840999999
2021;4;T-2068-37109;730123.121
2021;4;T-2077-8065;876797.1524
2021;4;T-2135-31166;804893.2969
2021;4;T-2160-23009;1011595.4016
2021;4;T-2176-39021;1212936.0768000002
2021;4;T-2234-5142;1172285.9171999998
2021;4;T-2255-3043;703642.6765000001
2021;4;T-2265-27017;1056127.9684
2021;4;T-2278-42205;659873.1006
2021;4;T-2364-8086;1069333.19
2021;4;T-2426-43050;1237785.5167999999
2021;4;T-2426-45168;781649.3016
2021;4;T-2467-37382;1312033.2000000002
2021;4;T-2481-49192;890331.8182
2021;4;T-2485-25151;990816.112
2021;4;T-2594-8294;771425.4246
2021;4;T-2720-49197;928943.8859999999
2021;4;T-2746-50075;987174.6456
2021;4;T-2857-49092;905204.2748
2021;4;T-2867-49057;1019019.6737
2021;4;T-2895-26175;493319.025
2021;4;T-2902-16027;1074418.2049999998
2021;4;T-2908-22048;1021419.8765999998
2021;4;T-2943-37177;538490.8536
2021;4;T-2975-8235;910320.0107999999
2021;4;T-3007-33042;1316337.9429000001
2021;4;T-3041-37239;721758.0744
