Año;Mes;Codigo Tienda;Presupuesto
2021;12;T-0004-37152;823457.7432
2021;12;T-0086-40056;670326.9934
2021;12;T-0095-42176;1338899.7352
2021;12;T-0149-12052;906875.0106
2021;12;T-0160-44110;1234434.771
2021;12;T-0243-31169;1165904.3461
2021;12;T-0243-36004;1269972.7671000003
2021;12;T-0296-45136;991766.7785
2021;12;T-0297-29065;1212128.1864999998
2021;12;T-0301-48013;1130435.0860000001
2021;12;T-0313-49272;950066.131
2021;12;T-0341-23047;914639.742
2021;12;T-0347-9060;1186703.5974
2021;12;T-0376-36060;1035430.6613
2021;12;T-0411-45046;1257279.9486
2021;12;T-0413-39024;1012069.4469999999
2021;12;T-0427-22254;1298449.8176000002
2021;12;T-0452-41005;1193853.33
2021;12;T-0506-19232;1158954.7515
2021;12;T-0534-23052;1284181.9164000002
2021;12;T-0599-17151;960624.9324
2021;12;T-0604-45089;1054072.2711999998
2021;12;T-0667-19120;1113822.9522000002
2021;12;T-0696-45203;796696.1775
2021;12;T-0715-40221;1036712.0808
2021;12;T-0783-47151;639359.3556
2021;12;T-0793-9466;602212.5477000001
2021;12;T-0808-6137;1011903.656
2021;12;T-0849-2001;1409408.234
2021;12;T-0855-21078;719883.2219000001
2021;12;T-0875-18024;876077.3572
2021;12;T-0914-49109;1093034.4124
2021;12;T-0917-5231;836822.9440000001
2021;12;T-0918-20039;985407.3758
2021;12;T-0958-4103;1400397.377
2021;12;T-0976-19191;944521.9728
2021;12;T-0978-28901;1285798.2840999998
2021;12;T-0995-9128;848992.8642
2021;12;T-1039-26103;1254517.0599999998
2021;12;T-1042-10007;604504.8405
2021;12;T-1062-10110;986623.3088
2021;12;T-1092-6031;565587.8872
2021;12;T-1126-43055;1169970.6204
2021;12;T-1137-22061;801430.7427
2021;12;T-1178-3021;711706.0545
2021;12;T-1195-34201;1103305.794
2021;12;T-1227-29011;886292.4243999999
2021;12;T-1258-29026;1527334.4838
2021;12;T-1260-16173;723816.879
2021;12;T-1308-34083;685924.7936
2021;12;T-1328-12065;534650.6000000001
2021;12;T-1345-8027;1265059.7311
2021;12;T-1372-21017;605142.7163
2021;12;T-1416-48063;1023636.9800999999
2021;12;T-1432-24025;934414.0542
2021;12;T-1437-38031;1113025.5675000001
2021;12;T-1468-8107;659352.8718
2021;12;T-1532-48069;580173.3756
2021;12;T-1545-44208;1207275.1175
2021;12;T-1548-4026;666918.713
2021;12;T-1602-25249;979320.0501
2021;12;T-1653-47232;1230862.7329999998
2021;12;T-1667-31031;822727.9476
2021;12;T-1719-23053;820840.7515
2021;12;T-1735-16135;795894.7429999999
2021;12;T-1788-7044;728737.2987000002
2021;12;T-1843-22158;1251145.0084000002
2021;12;T-1854-10213;1190222.6645
2021;12;T-1949-19066;1338933.2604
2021;12;T-1957-37118;672816.1472
2021;12;T-1973-48045;1223615.328
2021;12;T-1997-43051;1217393.103
2021;12;T-1997-48074;816195.1004
2021;12;T-2021-2041;1002389.75
2021;12;T-2030-9101;653350.3264
2021;12;T-2031-40156;770622.1584
2021;12;T-2034-24902;1317530.6723999998
2021;12;T-2068-37109;1406018.5333999998
2021;12;T-2077-8065;1506949.223
2021;12;T-2135-31166;896905.8078
2021;12;T-2160-23009;1386208.429
2021;12;T-2176-39021;957890.78
2021;12;T-2234-5142;591426.8635000001
2021;12;T-2255-3043;711134.7316
2021;12;T-2265-27017;862872.1381999999
2021;12;T-2278-42205;1141383.881
2021;12;T-2364-8086;1299172.6720000003
2021;12;T-2426-43050;841675.8319999999
2021;12;T-2426-45168;1366978.7392
2021;12;T-2467-37382;810384.6518999999
2021;12;T-2481-49192;1323873.4875
2021;12;T-2485-25151;1267472.247
2021;12;T-2594-8294;1065556.838
2021;12;T-2720-49197;786104.176
2021;12;T-2746-50075;1391859.8994
2021;12;T-2857-49092;811690.2288
2021;12;T-2867-49057;1480222.8736000003
2021;12;T-2895-26175;608035.3533
2021;12;T-2902-16027;929360.784
2021;12;T-2908-22048;1129018.7118
2021;12;T-2943-37177;988809.4731999999
2021;12;T-2975-8235;1310279.3717999998
2021;12;T-3007-33042;627599.5545
2021;12;T-3041-37239;633435.505
2021;12;T-3089-42094;1013242.8259999999
2021;12;T-3103-42124;1035077.5560000001
2021;12;T-3124-32021;1147366.0383000001
2021;12;T-3148-45163;704098.7282
2021;12;T-3181-8230;1079915.0269999998
2021;12;T-3196-43147;689950.041
2021;12;T-3235-15031;1254796.1426
2021;12;T-3235-50089;665566.2342
2021;12;T-3270-50072;973284.5876000001
2021;12;T-3276-25035;1247088.684
2021;12;T-3284-9038;1397729.593
2021;12;T-3315-23045;1248254.6022
2021;12;T-3334-41904;1255034.1257999998
2021;12;T-3339-45185;738455.2707
2021;12;T-3347-5901;1286688.1701
2021;12;T-3361-31048;1405532.4789
2021;12;T-3364-16067;1013466.8589999999
2021;12;T-3408-8055;870506.768
2021;12;T-3420-24076;772444.2015
2021;12;T-3429-24158;833842.1928000001
2021;12;T-3473-42195;1110923.9715000002
2021;12;T-3501-9115;1154066.7152
2021;12;T-3503-18909;622693.0360000001
2021;12;T-3558-44180;853159.7832
2021;12;T-3572-37120;1389311.999
2021;12;T-3601-25220;706696.413
2021;12;T-3646-8902;901857.5819999999
2021;12;T-3648-14012;572423.435
2021;12;T-3657-25075;1136947.5835
2021;12;T-3680-44122;753689.209
2021;12;T-3717-37258;878241.0582000001
2021;12;T-3751-3056;1251859.8815
2021;12;T-3768-14033;1089101.89
2021;12;T-3785-19329;768911.4144000001
2021;12;T-3885-28005;678058.1972
2021;12;T-3931-8035;754073.2642
2021;12;T-3933-14062;714018.543
2021;12;T-3972-18029;737475.2392
2021;12;T-3972-4043;599315.4962
2021;12;T-4091-22245;842391.9388
2021;12;T-4125-3120;631079.7864
2021;12;T-4180-34106;971935.3385
2021;12;T-4186-43022;597937.7690000001
2021;12;T-4197-37168;1293971.3136
2021;12;T-4218-44243;603524.1864
2021;12;T-4239-7058;833786.7963999999
2021;12;T-4334-50139;1136801.1992000001
2021;12;T-4378-13081;685296.435
2021;12;T-4401-39087;723755.2664000001
2021;12;T-4419-5211;790358.4659000001
2021;12;T-4429-9112;677445.4045
2021;12;T-4430-45078;970155.3446000001
2021;12;T-4432-27012;971293.8563999999
2021;12;T-4446-16254;1220398.8576
2021;12;T-4483-22006;1110070.0679
2021;12;T-4499-39003;560716.5263
2021;12;T-4541-29093;641545.2729
2021;12;T-4544-23050;1055080.0059
2021;12;T-4566-40107;671836.4164000001
2021;12;T-4622-44118;638655.5366999999
2021;12;T-4733-5218;1093206.781
2021;12;T-4748-46074;565464.2724
2021;12;T-4754-31128;635092.2136
2021;12;T-4769-37346;1440328.4125
2021;12;T-4869-42166;780681.433
2021;12;T-4878-22032;790242.2025
2021;12;T-4885-24139;807915.7788
2021;12;T-4894-46192;936065.8742999999
2021;12;T-4965-42081;1295057.4192000001
