Año;Mes;Codigo Tienda;Presupuesto
2023;4;T-0004-37152;1451532.6875
2023;4;T-0086-40056;1163674.33
2023;4;T-0095-42176;1187163.0210000002
2023;4;T-0149-12052;559053.81
2023;4;T-0160-44110;1289478.8250000002
2023;4;T-0243-31169;1271320.8277
2023;4;T-0243-36004;857628.705
2023;4;T-0296-45136;1417520.4278
2023;4;T-0297-29065;940561.1377
2023;4;T-0301-48013;1187243.1792000001
2023;4;T-0313-49272;1447369.9584000001
2023;4;T-0341-23047;755984.7616
2023;4;T-0347-9060;821224.29
2023;4;T-0376-36060;720521.5380000001
2023;4;T-0411-45046;1052825.1211
2023;4;T-0413-39024;1392176.4366000001
2023;4;T-0427-22254;963078.4518000002
2023;4;T-0452-41005;916969.788
2023;4;T-0506-19232;1090438.3488
2023;4;T-0534-23052;1444864.7519999999
2023;4;T-0599-17151;1149022.3092
2023;4;T-0604-45089;986395.3265000001
2023;4;T-0667-19120;947946.214
2023;4;T-0696-45203;1385457.6472
2023;4;T-0715-40221;932971.5219000002
2023;4;T-0783-47151;1174808.16
2023;4;T-0793-9466;1250056.6031999998
2023;4;T-0808-6137;1381175.6790000002
2023;4;T-0849-2001;1198785.5152
2023;4;T-0855-21078;862389.2642
2023;4;T-0875-18024;1207859.8593000001
2023;4;T-0914-49109;1255569.6276
2023;4;T-0917-5231;835274.5992
2023;4;T-0918-20039;607074.3085
2023;4;T-0958-4103;1419488.4342
2023;4;T-0976-19191;566292.8471
2023;4;T-0978-28901;1369852.3497999997
2023;4;T-0995-9128;851906.8108
2023;4;T-1039-26103;596464.9680000001
2023;4;T-1042-10007;1007542.2412000002
2023;4;T-1062-10110;1294855.0522
2023;4;T-1092-6031;1011095.4468
2023;4;T-1126-43055;1163740.893
2023;4;T-1137-22061;1052715.6028
2023;4;T-1178-3021;934773.2152000001
2023;4;T-1195-34201;1254287.0457
2023;4;T-1227-29011;1347261.0
2023;4;T-1258-29026;1258639.9100000001
2023;4;T-1260-16173;908264.7215999999
2023;4;T-1308-34083;1062932.9801999999
2023;4;T-1328-12065;679745.6432
2023;4;T-1345-8027;1246448.522
2023;4;T-1372-21017;720082.3518000001
2023;4;T-1416-48063;1314179.35
2023;4;T-1432-24025;1038632.473
2023;4;T-1437-38031;1559484.7506000001
2023;4;T-1468-8107;744590.1804
2023;4;T-1532-48069;815554.0071
2023;4;T-1545-44208;1345605.8464
2023;4;T-1548-4026;1456358.2930000003
2023;4;T-1602-25249;1322900.9688000001
2023;4;T-1653-47232;624699.4635
2023;4;T-1667-31031;662169.8459999999
2023;4;T-1719-23053;1261940.7654000001
2023;4;T-1735-16135;592824.4845
2023;4;T-1788-7044;1131065.454
2023;4;T-1843-22158;647832.6906
2023;4;T-1854-10213;923348.1179999999
2023;4;T-1949-19066;607037.9256
2023;4;T-1957-37118;921386.4880000001
2023;4;T-1973-48045;948704.0976
2023;4;T-1997-43051;612925.3592000001
2023;4;T-1997-48074;781903.8154000001
2023;4;T-2021-2041;1516620.742
2023;4;T-2030-9101;1247204.7288
2023;4;T-2031-40156;1107774.3798
2023;4;T-2034-24902;1191297.6816
2023;4;T-2068-37109;1296353.9748
2023;4;T-2077-8065;1373792.535
2023;4;T-2135-31166;985775.1802
2023;4;T-2160-23009;1170297.69
2023;4;T-2176-39021;1360234.7388
2023;4;T-2234-5142;1257778.4544000002
2023;4;T-2255-3043;750774.2640000001
2023;4;T-2265-27017;850880.3611
2023;4;T-2278-42205;737518.6840000001
2023;4;T-2364-8086;1027833.6045
2023;4;T-2426-43050;1383692.8804
2023;4;T-2426-45168;578397.4976
2023;4;T-2467-37382;612082.9165
2023;4;T-2481-49192;684351.1249
2023;4;T-2485-25151;927111.8757999999
2023;4;T-2594-8294;1049406.2852
2023;4;T-2720-49197;952614.5663999999
2023;4;T-2746-50075;946436.1039
2023;4;T-2857-49092;1126034.5628000002
2023;4;T-2867-49057;1269859.0436
2023;4;T-2895-26175;1137052.5965
2023;4;T-2902-16027;1064511.8253
2023;4;T-2908-22048;796005.8846
2023;4;T-2943-37177;633418.9164
2023;4;T-2975-8235;879714.375
2023;4;T-3007-33042;948175.479
2023;4;T-3041-37239;631631.6664
2023;4;T-3089-42094;1343779.7048
2023;4;T-3103-42124;1325881.8608000001
2023;4;T-3124-32021;1229395.3747999999
2023;4;T-3148-45163;1385398.7443999997
2023;4;T-3181-8230;922183.3557000001
2023;4;T-3196-43147;1249043.1057
2023;4;T-3235-15031;1147274.492
2023;4;T-3235-50089;1491415.0272000001
2023;4;T-3270-50072;1332505.908
2023;4;T-3276-25035;1222781.8867000001
2023;4;T-3284-9038;927305.9124
2023;4;T-3315-23045;1021027.9979999999
2023;4;T-3334-41904;1178141.5311
2023;4;T-3339-45185;723723.6327
2023;4;T-3347-5901;642926.146
2023;4;T-3361-31048;1160350.4432
2023;4;T-3364-16067;722874.9624999999
2023;4;T-3408-8055;1213863.7101
2023;4;T-3420-24076;716293.5909999999
2023;4;T-3429-24158;1201470.0804
2023;4;T-3473-42195;963150.997
