Año;Mes;Codigo Tienda;Presupuesto
2021;5;T-0004-37152;732023.7366
2021;5;T-0086-40056;651804.0555
2021;5;T-0095-42176;786631.3054
2021;5;T-0149-12052;1150943.688
2021;5;T-0160-44110;703854.0525
2021;5;T-0243-31169;957827.4314
2021;5;T-0243-36004;489406.955
2021;5;T-0296-45136;542891.4742
2021;5;T-0297-29065;1124710.068
2021;5;T-0301-48013;493243.1289
2021;5;T-0313-49272;914013.36
2021;5;T-0341-23047;955401.947
2021;5;T-0347-9060;1032452.9376000001
2021;5;T-0376-36060;461882.3754000001
2021;5;T-0411-45046;632203.3570000001
2021;5;T-0413-39024;1228313.22
2021;5;T-0427-22254;1188977.5755
2021;5;T-0452-41005;981648.4994000001
2021;5;T-0506-19232;548257.6238
2021;5;T-0534-23052;1025011.1712
2021;5;T-0599-17151;869641.0656
2021;5;T-0604-45089;719078.1386999999
2021;5;T-0667-19120;880668.2136
2021;5;T-0696-45203;1021338.1464000001
2021;5;T-0715-40221;874677.9769
2021;5;T-0783-47151;568996.9560000001
2021;5;T-0793-9466;1176713.9405999999
2021;5;T-0808-6137;610061.5124
2021;5;T-0849-2001;1100712.4245
2021;5;T-0855-21078;893377.0524
2021;5;T-0875-18024;1209911.1497
2021;5;T-0914-49109;1086940.6935
2021;5;T-0917-5231;763411.726
2021;5;T-0918-20039;604603.824
2021;5;T-0958-4103;1062861.5690000001
2021;5;T-0976-19191;1187078.7732
2021;5;T-0978-28901;1126420.7136000001
2021;5;T-0995-9128;1240597.5747999998
2021;5;T-1039-26103;1069882.4682
2021;5;T-1042-10007;800771.8524
2021;5;T-1062-10110;881779.6806
2021;5;T-1092-6031;862442.1039999999
2021;5;T-1126-43055;826427.2174
2021;5;T-1137-22061;1365052.8930000002
2021;5;T-1178-3021;1150798.3791999999
2021;5;T-1195-34201;567881.1654999999
2021;5;T-1227-29011;1035258.9858
2021;5;T-1258-29026;958170.4461
2021;5;T-1260-16173;634940.9971
2021;5;T-1308-34083;704319.8196
2021;5;T-1328-12065;1114049.0396
2021;5;T-1345-8027;1047898.7792
2021;5;T-1372-21017;592842.3928
2021;5;T-1416-48063;1053000.1266
2021;5;T-1432-24025;1183009.1656
2021;5;T-1437-38031;919059.4689999999
2021;5;T-1468-8107;1046480.1372
2021;5;T-1532-48069;852689.7995
2021;5;T-1545-44208;984699.6525
2021;5;T-1548-4026;676340.544
2021;5;T-1602-25249;581284.7559999999
2021;5;T-1653-47232;648189.5249999999
2021;5;T-1667-31031;584343.7526
2021;5;T-1719-23053;931604.3234999999
2021;5;T-1735-16135;483580.6976
2021;5;T-1788-7044;945823.1821000001
2021;5;T-1843-22158;531448.876
2021;5;T-1854-10213;1205989.2936
2021;5;T-1949-19066;658698.8621
2021;5;T-1957-37118;762452.7315
2021;5;T-1973-48045;948291.714
2021;5;T-1997-43051;747002.2329000001
2021;5;T-1997-48074;709141.3117999999
2021;5;T-2021-2041;880948.1954
2021;5;T-2030-9101;698370.5025000001
2021;5;T-2031-40156;839645.856
2021;5;T-2034-24902;465032.2902
2021;5;T-2068-37109;865835.9892000001
2021;5;T-2077-8065;1195168.375
2021;5;T-2135-31166;1036555.9603
2021;5;T-2160-23009;1027596.2196
2021;5;T-2176-39021;643727.9331
2021;5;T-2234-5142;1128583.1934999998
2021;5;T-2255-3043;526826.2911
2021;5;T-2265-27017;547263.7335
