Año;Mes;Codigo Tienda;Presupuesto
2023;8;T-0004-37152;1203097.5525
2023;8;T-0086-40056;1278466.9183
2023;8;T-0095-42176;1718568.0
2023;8;T-0149-12052;799774.9833
2023;8;T-0160-44110;1443408.1424000002
2023;8;T-0243-31169;1199742.4648
2023;8;T-0243-36004;1371532.7052
2023;8;T-0296-45136;1705024.282
2023;8;T-0297-29065;1591611.4655999998
2023;8;T-0301-48013;896003.4072999998
2023;8;T-0313-49272;1530106.7905999997
2023;8;T-0341-23047;957042.255
2023;8;T-0347-9060;1045930.4009
2023;8;T-0376-36060;993005.4960000002
2023;8;T-0411-45046;972716.3914000001
2023;8;T-0413-39024;626508.71
2023;8;T-0427-22254;1605803.9294999999
2023;8;T-0452-41005;1128104.2691
2023;8;T-0506-19232;1034539.0524
2023;8;T-0534-23052;1202743.4902
2023;8;T-0599-17151;1062695.6514
2023;8;T-0604-45089;1373594.28
2023;8;T-0667-19120;713802.32
2023;8;T-0696-45203;1668407.2168999999
2023;8;T-0715-40221;774506.103
2023;8;T-0783-47151;1395643.0908000001
2023;8;T-0793-9466;677019.3404
2023;8;T-0808-6137;641006.405
2023;8;T-0849-2001;1027973.4079999999
2023;8;T-0855-21078;722651.8424999999
2023;8;T-0875-18024;1439139.1716
2023;8;T-0914-49109;1383098.6400000001
2023;8;T-0917-5231;1048679.4444
2023;8;T-0918-20039;1540332.103
2023;8;T-0958-4103;1138442.2344
2023;8;T-0976-19191;1069348.1400000001
2023;8;T-0978-28901;1663625.5152
2023;8;T-0995-9128;917791.852
2023;8;T-1039-26103;1251521.241
2023;8;T-1042-10007;1119482.2874
2023;8;T-1062-10110;1086917.7154
2023;8;T-1092-6031;1049539.4676
2023;8;T-1126-43055;1287217.9068
2023;8;T-1137-22061;1482492.564
2023;8;T-1178-3021;1483349.7118
2023;8;T-1195-34201;1750582.483
2023;8;T-1227-29011;1064465.3699999999
2023;8;T-1258-29026;1472347.2347999997
2023;8;T-1260-16173;1662389.6875
2023;8;T-1308-34083;984522.8547000001
2023;8;T-1328-12065;1400857.25
2023;8;T-1345-8027;1049035.5174
2023;8;T-1372-21017;956878.5340000001
2023;8;T-1416-48063;1594178.9532
2023;8;T-1432-24025;713802.2163
2023;8;T-1437-38031;1706681.574
2023;8;T-1468-8107;912589.513
2023;8;T-1532-48069;1369605.3128
2023;8;T-1545-44208;1344285.5895
2023;8;T-1548-4026;1283206.5707999999
2023;8;T-1602-25249;873549.315
2023;8;T-1653-47232;940672.3827999999
2023;8;T-1667-31031;1636102.8208
2023;8;T-1719-23053;1181371.1135999998
2023;8;T-1735-16135;1442137.3577999999
2023;8;T-1788-7044;1163725.4775999999
2023;8;T-1843-22158;1594963.7138
2023;8;T-1854-10213;1267059.8976
2023;8;T-1949-19066;1502375.1820000003
2023;8;T-1957-37118;623769.2343
2023;8;T-1973-48045;1254240.9588
2023;8;T-1997-43051;1121317.5263999999
2023;8;T-1997-48074;1636140.2467999998
2023;8;T-2021-2041;856038.1016999999
