Año;Mes;Codigo Tienda;Presupuesto
2022;7;T-0004-37152;704772.959
2022;7;T-0086-40056;1228289.349
2022;7;T-0095-42176;1257555.0929999999
2022;7;T-0149-12052;1177301.6739999999
2022;7;T-0160-44110;1355044.9318
2022;7;T-0243-31169;1250935.25
2022;7;T-0243-36004;1196456.1042
2022;7;T-0296-45136;1241548.6794
2022;7;T-0297-29065;747144.3602
2022;7;T-0301-48013;776730.6741999999
2022;7;T-0313-49272;996281.7403999999
2022;7;T-0341-23047;1177670.2392
2022;7;T-0347-9060;1450606.0610999998
2022;7;T-0376-36060;1103106.8799
2022;7;T-0411-45046;833961.1721999999
2022;7;T-0413-39024;701403.0234
2022;7;T-0427-22254;919705.0708999999
2022;7;T-0452-41005;1249877.3768
2022;7;T-0506-19232;1570772.0043
2022;7;T-0534-23052;1058606.5325
2022;7;T-0599-17151;1470849.5977999999
2022;7;T-0604-45089;680188.4488
2022;7;T-0667-19120;816249.2930999999
2022;7;T-0696-45203;994009.9432000001
2022;7;T-0715-40221;857492.4712000001
2022;7;T-0783-47151;738505.4519999999
2022;7;T-0793-9466;1086541.7017
2022;7;T-0808-6137;1466186.4631
2022;7;T-0849-2001;1029552.0059999999
2022;7;T-0855-21078;1317099.1658
2022;7;T-0875-18024;814722.0360000001
2022;7;T-0914-49109;1099854.1914
2022;7;T-0917-5231;1019771.928
2022;7;T-0918-20039;1034768.8259999999
2022;7;T-0958-4103;736944.1649999999
2022;7;T-0976-19191;1347525.0580000002
2022;7;T-0978-28901;1389964.1728
2022;7;T-0995-9128;665989.957
2022;7;T-1039-26103;1118871.5517
2022;7;T-1042-10007;1408169.9536000001
2022;7;T-1062-10110;1164194.6904
2022;7;T-1092-6031;694797.6672
2022;7;T-1126-43055;1285059.1845
2022;7;T-1137-22061;1022469.474
2022;7;T-1178-3021;682928.3010000001
2022;7;T-1195-34201;1186263.459
2022;7;T-1227-29011;1082609.4043999999
2022;7;T-1258-29026;1138579.7456
2022;7;T-1260-16173;822584.3244000002
2022;7;T-1308-34083;815551.9189999999
2022;7;T-1328-12065;1303900.6190000002
2022;7;T-1345-8027;1119827.4522000002
2022;7;T-1372-21017;898332.1965
2022;7;T-1416-48063;856565.0778000001
2022;7;T-1432-24025;1092473.665
2022;7;T-1437-38031;1345830.8205
2022;7;T-1468-8107;845655.7409999999
2022;7;T-1532-48069;797399.8890000001
2022;7;T-1545-44208;724161.0547
2022;7;T-1548-4026;872255.7674
2022;7;T-1602-25249;819397.9968000001
2022;7;T-1653-47232;729949.3158000001
2022;7;T-1667-31031;819325.4894999999
2022;7;T-1719-23053;623091.3336000001
2022;7;T-1735-16135;1433421.3187
2022;7;T-1788-7044;1305606.6428
2022;7;T-1843-22158;754600.855
2022;7;T-1854-10213;865761.3126
2022;7;T-1949-19066;696453.3296
2022;7;T-1957-37118;860374.7328
2022;7;T-1973-48045;1365566.6673
2022;7;T-1997-43051;1022497.7416999999
2022;7;T-1997-48074;797881.7634
2022;7;T-2021-2041;1438013.3073
2022;7;T-2030-9101;687388.7394000001
2022;7;T-2031-40156;918270.6427
2022;7;T-2034-24902;1623386.112
2022;7;T-2068-37109;683833.5846000001
2022;7;T-2077-8065;1607745.3738
2022;7;T-2135-31166;1185701.4726000002
2022;7;T-2160-23009;724553.1911999999
2022;7;T-2176-39021;653793.072
2022;7;T-2234-5142;1131362.1805
2022;7;T-2255-3043;1302738.019
2022;7;T-2265-27017;1550072.5158000002
2022;7;T-2278-42205;631442.515
2022;7;T-2364-8086;975994.0960000001
2022;7;T-2426-43050;1376420.6312999998
2022;7;T-2426-45168;1537409.0046
2022;7;T-2467-37382;634629.944
2022;7;T-2481-49192;690528.9765
2022;7;T-2485-25151;768807.5281
2022;7;T-2594-8294;1090208.4816
2022;7;T-2720-49197;659446.2472000001
2022;7;T-2746-50075;838220.7437999999
2022;7;T-2857-49092;654429.7814999999
2022;7;T-2867-49057;910779.6688
2022;7;T-2895-26175;1273616.862
2022;7;T-2902-16027;784521.7686
2022;7;T-2908-22048;1195681.851
2022;7;T-2943-37177;841665.7742999999
2022;7;T-2975-8235;932448.2154
2022;7;T-3007-33042;1338169.8216000001
2022;7;T-3041-37239;878849.0367
