Año;Mes;Codigo Tienda;Presupuesto
2022;3;T-0004-37152;643581.6729
2022;3;T-0086-40056;1091132.1343999999
2022;3;T-0095-42176;600654.5672
2022;3;T-0149-12052;850083.3426
2022;3;T-0160-44110;855602.1675
2022;3;T-0243-31169;471002.46
2022;3;T-0243-36004;1192325.2899999998
2022;3;T-0296-45136;672044.7528
2022;3;T-0297-29065;592090.6886
2022;3;T-0301-48013;989223.2504
2022;3;T-0313-49272;693831.404
2022;3;T-0341-23047;1136761.2741
2022;3;T-0347-9060;750277.2039999999
2022;3;T-0376-36060;613952.9748
2022;3;T-0411-45046;993766.0738
2022;3;T-0413-39024;974890.6372
2022;3;T-0427-22254;1078535.7765
2022;3;T-0452-41005;684034.4
2022;3;T-0506-19232;832608.1544
2022;3;T-0534-23052;625185.9244
2022;3;T-0599-17151;719312.1012
2022;3;T-0604-45089;1185212.9268
2022;3;T-0667-19120;1220219.0022
2022;3;T-0696-45203;708738.2025
2022;3;T-0715-40221;1249502.7006
2022;3;T-0783-47151;1134959.1154
2022;3;T-0793-9466;982147.5033999999
2022;3;T-0808-6137;616302.03
2022;3;T-0849-2001;856621.9117
2022;3;T-0855-21078;1009145.0853
2022;3;T-0875-18024;998830.7385000001
2022;3;T-0914-49109;532942.5294
2022;3;T-0917-5231;884485.0716
2022;3;T-0918-20039;829687.9615
2022;3;T-0958-4103;1154339.0223
2022;3;T-0976-19191;1239355.195
2022;3;T-0978-28901;670310.85
2022;3;T-0995-9128;1178180.1246
2022;3;T-1039-26103;843636.7459999999
2022;3;T-1042-10007;776267.2167
2022;3;T-1062-10110;1069056.4354
2022;3;T-1092-6031;618930.339
2022;3;T-1126-43055;570525.9230999999
2022;3;T-1137-22061;700256.7608
2022;3;T-1178-3021;1074769.3437
2022;3;T-1195-34201;934593.5025000001
2022;3;T-1227-29011;869604.4269000001
2022;3;T-1258-29026;654756.1084
2022;3;T-1260-16173;903054.72
2022;3;T-1308-34083;523977.6771
2022;3;T-1328-12065;1173102.7316
2022;3;T-1345-8027;501123.7764
2022;3;T-1372-21017;881070.7200999999
2022;3;T-1416-48063;1014696.9540000001
2022;3;T-1432-24025;844701.5439
2022;3;T-1437-38031;799789.4603999999
2022;3;T-1468-8107;706897.4836
2022;3;T-1532-48069;1184949.0237
2022;3;T-1545-44208;882787.204
2022;3;T-1548-4026;655246.4401
2022;3;T-1602-25249;907293.9512
2022;3;T-1653-47232;1094112.8568
2022;3;T-1667-31031;510356.09060000005
2022;3;T-1719-23053;1101888.5548
2022;3;T-1735-16135;1292840.3072
2022;3;T-1788-7044;998956.3188
2022;3;T-1843-22158;537255.8345000001
2022;3;T-1854-10213;947840.949
2022;3;T-1949-19066;818767.4835000001
2022;3;T-1957-37118;940321.8825000001
2022;3;T-1973-48045;1156101.7478999998
2022;3;T-1997-43051;1102926.5917999998
2022;3;T-1997-48074;885854.7455999999
2022;3;T-2021-2041;942000.0473999999
2022;3;T-2030-9101;665778.7646999999
2022;3;T-2031-40156;505059.16760000004
2022;3;T-2034-24902;736112.538
2022;3;T-2068-37109;759021.8844
2022;3;T-2077-8065;859337.0785999999
2022;3;T-2135-31166;637099.3369999999
2022;3;T-2160-23009;729950.5273999999
2022;3;T-2176-39021;935561.4432
2022;3;T-2234-5142;666763.6976000001
2022;3;T-2255-3043;867530.295
2022;3;T-2265-27017;850995.9636
2022;3;T-2278-42205;1152952.5033
2022;3;T-2364-8086;751832.696
2022;3;T-2426-43050;643859.6849999999
2022;3;T-2426-45168;877868.9732
2022;3;T-2467-37382;690838.7308000001
2022;3;T-2481-49192;771776.5724
2022;3;T-2485-25151;747386.2703
2022;3;T-2594-8294;1076438.3164
2022;3;T-2720-49197;748979.1075
2022;3;T-2746-50075;747070.0650000001
2022;3;T-2857-49092;1087424.4666
2022;3;T-2867-49057;1120124.42
2022;3;T-2895-26175;881949.7265999999
2022;3;T-2902-16027;1088970.7716
2022;3;T-2908-22048;827300.403
2022;3;T-2943-37177;514950.2778
2022;3;T-2975-8235;854553.7868
2022;3;T-3007-33042;748165.0176
2022;3;T-3041-37239;962463.6220000001
2022;3;T-3089-42094;846801.5904
2022;3;T-3103-42124;903056.355
2022;3;T-3124-32021;1064689.4112
2022;3;T-3148-45163;742405.5974999999
2022;3;T-3181-8230;1158247.5904
2022;3;T-3196-43147;699237.8315999999
2022;3;T-3235-15031;879237.996
2022;3;T-3235-50089;727952.6735
2022;3;T-3270-50072;1039385.8548
2022;3;T-3276-25035;867485.1028
2022;3;T-3284-9038;1158007.713
2022;3;T-3315-23045;589423.4765999999
2022;3;T-3334-41904;984740.4849
2022;3;T-3339-45185;1198702.23
2022;3;T-3347-5901;986268.5997000001
2022;3;T-3361-31048;771071.7
2022;3;T-3364-16067;626546.9430000001
2022;3;T-3408-8055;1152454.2255000002
2022;3;T-3420-24076;872820.8313
2022;3;T-3429-24158;939475.235
2022;3;T-3473-42195;473541.00560000003
2022;3;T-3501-9115;1110213.8630000001
2022;3;T-3503-18909;982198.404
2022;3;T-3558-44180;563838.4972999999
2022;3;T-3572-37120;1027686.2716000001
2022;3;T-3601-25220;738439.2964
2022;3;T-3646-8902;864809.8337999999
2022;3;T-3648-14012;692570.5436999999
2022;3;T-3657-25075;761307.6723
2022;3;T-3680-44122;988248.219
2022;3;T-3717-37258;730333.2678
2022;3;T-3751-3056;930064.0965
2022;3;T-3768-14033;640336.7784000001
2022;3;T-3785-19329;1104813.9355
2022;3;T-3885-28005;936509.0672
2022;3;T-3931-8035;829557.1684999999
2022;3;T-3933-14062;987757.1519999999
2022;3;T-3972-18029;923038.6826000001
2022;3;T-3972-4043;1088715.9161999999
2022;3;T-4091-22245;952479.4190000001
2022;3;T-4125-3120;844589.4603
2022;3;T-4180-34106;1043013.3633999999
2022;3;T-4186-43022;986292.6123999999
2022;3;T-4197-37168;1107366.2695
2022;3;T-4218-44243;1063589.5011
2022;3;T-4239-7058;592093.9177999999
2022;3;T-4334-50139;835182.8424
2022;3;T-4378-13081;1035120.954
2022;3;T-4401-39087;732383.8125
2022;3;T-4419-5211;900710.592
2022;3;T-4429-9112;934679.4968000001
2022;3;T-4430-45078;645266.1411
2022;3;T-4432-27012;826606.6344
2022;3;T-4446-16254;1273346.4396
2022;3;T-4483-22006;1146443.2551
2022;3;T-4499-39003;444757.4238
2022;3;T-4541-29093;1239049.6375
2022;3;T-4544-23050;726042.9484
2022;3;T-4566-40107;1140760.4266000001
2022;3;T-4622-44118;850515.7764000001
2022;3;T-4733-5218;1194040.3159999999
2022;3;T-4748-46074;1008805.4434
2022;3;T-4754-31128;544839.5070000001
2022;3;T-4769-37346;633429.7137
2022;3;T-4869-42166;1209552.544
2022;3;T-4878-22032;663311.2875
2022;3;T-4885-24139;1147608.9174
2022;3;T-4894-46192;1052858.8983000002
2022;3;T-4965-42081;478780.16
2022;3;T-5020-1060;708043.6994
2022;3;T-5049-44229;1168467.6528
2022;3;T-5125-12116;760527.6832
2022;3;T-5172-6061;1011106.48
2022;3;T-5181-47139;504473.6992
2022;3;T-5231-43032;580808.7359999999
2022;3;T-5293-6018;1048431.8298000002
2022;3;T-5324-10209;507252.512
2022;3;T-5333-5211;927335.382
2022;3;T-5340-17077;839696.0163
2022;3;T-5356-31048;1059780.4448000002
2022;3;T-5377-2015;643045.298
2022;3;T-5394-8264;573150.0096
2022;3;T-5404-26083;698084.5974
2022;3;T-5434-9340;570227.7728
