Año;Mes;Codigo Tienda;Presupuesto
2021;8;T-0004-37152;1531487.0310000002
2021;8;T-0086-40056;792867.0024
2021;8;T-0095-42176;1077491.9123
2021;8;T-0149-12052;790916.1872
2021;8;T-0160-44110;885907.1613
2021;8;T-0243-31169;1141306.4067
2021;8;T-0243-36004;668054.5977
2021;8;T-0296-45136;954306.9336999998
2021;8;T-0297-29065;572934.5253
2021;8;T-0301-48013;734253.2928
2021;8;T-0313-49272;1028511.423
2021;8;T-0341-23047;880320.0714
2021;8;T-0347-9060;845773.4521
2021;8;T-0376-36060;1240273.0908000001
2021;8;T-0411-45046;720039.6567999999
2021;8;T-0413-39024;695853.5716
2021;8;T-0427-22254;1135593.9042
2021;8;T-0452-41005;856011.9744
2021;8;T-0506-19232;1034094.0700999999
2021;8;T-0534-23052;1310756.8000999999
2021;8;T-0599-17151;1176796.6019
2021;8;T-0604-45089;825529.1832
2021;8;T-0667-19120;1635911.5237
2021;8;T-0696-45203;798879.9748999999
2021;8;T-0715-40221;1165884.8544
2021;8;T-0783-47151;739684.902
2021;8;T-0793-9466;1344782.12
2021;8;T-0808-6137;848873.2356
2021;8;T-0849-2001;1203294.85
2021;8;T-0855-21078;1539797.4800000002
2021;8;T-0875-18024;694517.4786
2021;8;T-0914-49109;1199438.0712
2021;8;T-0917-5231;735847.8555999999
2021;8;T-0918-20039;711181.3283
2021;8;T-0958-4103;1004158.0619999999
2021;8;T-0976-19191;848644.5380000001
2021;8;T-0978-28901;749875.8833999999
2021;8;T-0995-9128;1266784.4659999998
2021;8;T-1039-26103;959630.4666
2021;8;T-1042-10007;809774.1792
2021;8;T-1062-10110;1340812.1039999998
2021;8;T-1092-6031;1223798.7816
2021;8;T-1126-43055;824083.0344
2021;8;T-1137-22061;1279649.8292
2021;8;T-1178-3021;1262191.1125
2021;8;T-1195-34201;977364.5928
2021;8;T-1227-29011;1376578.6595999997
2021;8;T-1258-29026;1248016.478
2021;8;T-1260-16173;1333606.4867999998
2021;8;T-1308-34083;1464237.2492999998
2021;8;T-1328-12065;1476081.2375
2021;8;T-1345-8027;1295303.0895
2021;8;T-1372-21017;689250.2045
2021;8;T-1416-48063;807664.7452
2021;8;T-1432-24025;1173413.5245
2021;8;T-1437-38031;828259.5621999999
2021;8;T-1468-8107;1308368.8090000001
2021;8;T-1532-48069;606180.9572000001
2021;8;T-1545-44208;551617.76
2021;8;T-1548-4026;1244652.453
2021;8;T-1602-25249;1231034.101
2021;8;T-1653-47232;1352850.7352
2021;8;T-1667-31031;1072028.6421
2021;8;T-1719-23053;878449.1999
2021;8;T-1735-16135;637534.7495000002
2021;8;T-1788-7044;1565452.0050000001
2021;8;T-1843-22158;1459532.2273
2021;8;T-1854-10213;726566.412
2021;8;T-1949-19066;1485530.2016
2021;8;T-1957-37118;735076.2091999999
2021;8;T-1973-48045;1115261.1404000001
2021;8;T-1997-43051;1188744.4031999998
2021;8;T-1997-48074;679917.6370000001
2021;8;T-2021-2041;1154442.42
2021;8;T-2030-9101;636081.3088
2021;8;T-2031-40156;1055951.5626
2021;8;T-2034-24902;967734.5392
2021;8;T-2068-37109;829525.5606000001
2021;8;T-2077-8065;1243524.524
2021;8;T-2135-31166;1142102.7965
2021;8;T-2160-23009;1024454.7677
2021;8;T-2176-39021;1181006.4315000002
2021;8;T-2234-5142;876692.1615
2021;8;T-2255-3043;950158.716
2021;8;T-2265-27017;1475660.7125000001
2021;8;T-2278-42205;772377.7880000001
2021;8;T-2364-8086;1514858.2092
2021;8;T-2426-43050;1564778.2912
2021;8;T-2426-45168;692516.513
2021;8;T-2467-37382;1113395.231
2021;8;T-2481-49192;1336962.5920000002
2021;8;T-2485-25151;640997.8417
2021;8;T-2594-8294;1258975.0092
2021;8;T-2720-49197;1523478.2337
2021;8;T-2746-50075;642700.1256
2021;8;T-2857-49092;915921.0361999999
2021;8;T-2867-49057;667924.8274
2021;8;T-2895-26175;1213644.603
2021;8;T-2902-16027;1481432.4041999998
2021;8;T-2908-22048;1532266.2272
2021;8;T-2943-37177;936218.8592
2021;8;T-2975-8235;665785.1712000001
2021;8;T-3007-33042;1290593.3814
2021;8;T-3041-37239;737150.0653
2021;8;T-3089-42094;1320854.5704
2021;8;T-3103-42124;895740.32
2021;8;T-3124-32021;667936.812
2021;8;T-3148-45163;1204664.7965
2021;8;T-3181-8230;1374693.6483999998
2021;8;T-3196-43147;564237.05
2021;8;T-3235-15031;1174278.5124
2021;8;T-3235-50089;1539908.448
2021;8;T-3270-50072;1260941.0051
2021;8;T-3276-25035;1282781.8050000002
2021;8;T-3284-9038;750234.5825
2021;8;T-3315-23045;978502.9193999999
2021;8;T-3334-41904;721255.542
2021;8;T-3339-45185;831509.6609
2021;8;T-3347-5901;667411.4552
2021;8;T-3361-31048;1262205.612
2021;8;T-3364-16067;651851.4699
2021;8;T-3408-8055;850670.9775
2021;8;T-3420-24076;593453.205
2021;8;T-3429-24158;1420694.6257
2021;8;T-3473-42195;995280.392
2021;8;T-3501-9115;1043073.7023
2021;8;T-3503-18909;981977.9046
2021;8;T-3558-44180;1183646.412
2021;8;T-3572-37120;1524401.5023999999
2021;8;T-3601-25220;1003595.4986
2021;8;T-3646-8902;838005.8049999999
2021;8;T-3648-14012;863839.8678
2021;8;T-3657-25075;1108762.5334
2021;8;T-3680-44122;1137129.53
2021;8;T-3717-37258;1522087.245
2021;8;T-3751-3056;1502010.9568
2021;8;T-3768-14033;730337.9894999999
2021;8;T-3785-19329;1428424.8418999999
2021;8;T-3885-28005;1243478.8344
2021;8;T-3931-8035;907669.2518000001
2021;8;T-3933-14062;1266673.4646
2021;8;T-3972-18029;763329.5081999999
2021;8;T-3972-4043;919584.1732
2021;8;T-4091-22245;1495008.9180000003
2021;8;T-4125-3120;1000277.433
2021;8;T-4180-34106;1373026.2336000002
2021;8;T-4186-43022;1281885.719
2021;8;T-4197-37168;1354210.44
2021;8;T-4218-44243;718630.2016000001
2021;8;T-4239-7058;689129.2452
2021;8;T-4334-50139;1427607.2954
2021;8;T-4378-13081;1171033.7661
2021;8;T-4401-39087;1441452.9375
2021;8;T-4419-5211;1327498.5905999998
2021;8;T-4429-9112;804154.5655000001
2021;8;T-4430-45078;665646.2052
2021;8;T-4432-27012;887289.4056
2021;8;T-4446-16254;721485.804
2021;8;T-4483-22006;686565.7232
2021;8;T-4499-39003;795037.8581999999
2021;8;T-4541-29093;881196.2621
2021;8;T-4544-23050;1008607.8410999998
2021;8;T-4566-40107;1462888.9088
2021;8;T-4622-44118;1191074.655
2021;8;T-4733-5218;799165.0310999999
2021;8;T-4748-46074;869177.61
2021;8;T-4754-31128;1401656.3974999997
2021;8;T-4769-37346;903183.9135
2021;8;T-4869-42166;954760.2021999999
2021;8;T-4878-22032;662516.5195
2021;8;T-4885-24139;764260.4978999998
2021;8;T-4894-46192;1346266.1279999998
2021;8;T-4965-42081;1048513.05
2021;8;T-5020-1060;567410.38
2021;8;T-5049-44229;1197594.24
2021;8;T-5125-12116;1494459.1116
2021;8;T-5172-6061;1247324.4633000002
2021;8;T-5181-47139;1193785.0602
2021;8;T-5231-43032;917144.844
2021;8;T-5293-6018;1394334.1888000001
2021;8;T-5324-10209;1184864.9663
2021;8;T-5333-5211;1023045.3156000001
2021;8;T-5340-17077;1116565.9795000001
2021;8;T-5356-31048;1002248.1884000001
2021;8;T-5377-2015;1099126.8426
2021;8;T-5394-8264;1142525.6535
2021;8;T-5404-26083;866848.5388999999
2021;8;T-5434-9340;847972.7359
2021;8;T-5437-24104;1085317.3875
2021;8;T-5460-7020;666220.6866
2021;8;T-5508-50011;828418.9972
2021;8;T-5524-24121;1585762.9698
2021;8;T-5549-36041;1329395.0653
2021;8;T-5568-28039;631517.5521
2021;8;T-5589-47185;985770.3744999999
2021;8;T-5602-37306;873655.2546
2021;8;T-5673-46046;1037368.7688
2021;8;T-5676-39009;1369544.784
2021;8;T-5701-6042;1104963.9189
2021;8;T-5709-15079;722804.2398
2021;8;T-5729-18150;1204607.8620000002
2021;8;T-5738-22078;1429756.7355000002
2021;8;T-5757-4073;1199717.7270000002
2021;8;T-5805-22001;849262.406
2021;8;T-5821-34217;1143689.9226
2021;8;T-5825-11902;837395.1188
2021;8;T-5868-34096;711800.2736999999
2021;8;T-5890-49068;1074972.58
2021;8;T-5895-6046;1099007.3716
2021;8;T-5896-34181;882332.1384
2021;8;T-5968-31049;1084166.7936
2021;8;T-5996-43137;1104029.9885
2021;8;T-5996-6021;1025177.4456000001
2021;8;T-6002-5161;689920.2406
2021;8;T-6075-8004;705776.9745
2021;8;T-6089-50186;1338706.8706
2021;8;T-6103-16247;892742.1472
2021;8;T-6203-26112;675019.573
2021;8;T-6236-8254;1415029.8204
2021;8;T-6238-40145;976041.3594000001
2021;8;T-6239-37072;1036954.2911
2021;8;T-6243-50185;1316174.0704
2021;8;T-6289-49083;1329349.1539999999
2021;8;T-6297-37263;773123.2776
2021;8;T-6310-39080;861761.7360000001
2021;8;T-6356-9014;706915.2194999999
2021;8;T-6361-12113;1448749.1840000001
2021;8;T-6401-3073;1344640.3865999999
2021;8;T-6416-8292;1221664.6284
2021;8;T-6425-25033;1537159.5625
2021;8;T-6461-17204;1463079.4500000002
2021;8;T-6482-40105;703086.848
2021;8;T-6520-4001;696204.5351
2021;8;T-6527-46036;1351162.4734999998
2021;8;T-6569-45157;1023132.8078000001
2021;8;T-6571-26047;684853.0360000001
2021;8;T-6588-48090;975357.2556
2021;8;T-6589-31905;1108388.3871
2021;8;T-6604-6139;1273330.3699999999
2021;8;T-6620-47225;883071.0626
2021;8;T-6690-26119;1394032.1164
2021;8;T-6699-27038;916825.8102999999
2021;8;T-6746-46197;1566174.6576
2021;8;T-6779-28149;1449037.9338
2021;8;T-6779-9280;588612.856
2021;8;T-6781-24042;1420082.6847
2021;8;T-6791-17228;1135978.9551
2021;8;T-6830-18043;616870.4025000001
2021;8;T-6870-16901;942788.7546
2021;8;T-6898-30038;1027138.119
2021;8;T-6902-16089;1394017.9573
2021;8;T-6953-29072;641291.3364
2021;8;T-6962-6016;623280.5625
2021;8;T-6995-34114;1191410.64
2021;8;T-7045-5263;1159833.5808
2021;8;T-7048-9289;1171662.9227999998
2021;8;T-7079-5128;1138922.1109999998
2021;8;T-7152-25176;998685.6429999999
2021;8;T-7159-37162;1232741.9416
2021;8;T-7160-41091;1480554.7434999999
2021;8;T-7171-8037;1333412.806
2021;8;T-7185-14064;632291.9724000001
2021;8;T-7206-37124;716717.5936
2021;8;T-7207-34039;781726.8059999999
2021;8;T-7224-4904;602447.2575
2021;8;T-7254-18049;1396638.0881
2021;8;T-7256-23015;1245143.4296
2021;8;T-7288-23038;1004412.1967000001
2021;8;T-7363-34196;1080931.2672
2021;8;T-7388-31193;843053.7231000001
2021;8;T-7422-36054;1311089.2960000003
2021;8;T-7427-42001;1213646.9744000002
2021;8;T-7444-20068;854762.0774000001
2021;8;T-7471-8229;1187608.0116
2021;8;T-7486-19082;1232333.76
2021;8;T-7491-11002;1111895.9874
2021;8;T-7582-19104;1209886.7872
2021;8;T-7589-49081;1210472.445
2021;8;T-7610-31034;1210992.24
2021;8;T-7623-8046;690350.74
2021;8;T-7643-29009;1365192.9648000002
2021;8;T-7704-40230;1029619.3776
2021;8;T-7745-50085;1118177.996
2021;8;T-7779-21072;889814.12
2021;8;T-7802-22105;737647.584
2021;8;T-7839-6096;1366966.1112
2021;8;T-7872-19333;630207.8424000001
2021;8;T-7967-6016;695919.918
2021;8;T-7975-44199;869712.0335999998
2021;8;T-7978-49192;845096.3219999999
2021;8;T-8007-46067;1460894.2207
2021;8;T-8032-26110;742789.4079999999
2021;8;T-8047-21015;1046026.0169999999
2021;8;T-8073-26084;865281.7944
2021;8;T-8074-40005;699777.5552
2021;8;T-8086-49095;1071131.2107
2021;8;T-8094-18138;830654.7376
2021;8;T-8103-49157;569803.2438
2021;8;T-8105-9396;835619.6376000001
2021;8;T-8121-21074;967455.5281
2021;8;T-8161-49076;644028.9782
2021;8;T-8168-40173;758413.3976000001
2021;8;T-8207-47043;1252716.2544000002
2021;8;T-8237-22126;925414.4025000001
2021;8;T-8237-34213;955200.5028
2021;8;T-8241-22019;724399.289
2021;8;T-8250-18083;670346.4596
2021;8;T-8285-5262;1416847.2252
2021;8;T-8296-26010;1347885.715
2021;8;T-8348-6011;885577.7944
2021;8;T-8444-15057;1075229.1441000002
2021;8;T-8463-16195;1253318.0205
2021;8;T-8485-36058;1016738.225
2021;8;T-8493-40099;948350.922
2021;8;T-8502-46141;1154248.1438
2021;8;T-8503-48007;594345.807
2021;8;T-8530-34041;611622.7088
2021;8;T-8533-3045;1165488.0084
2021;8;T-8540-6059;1511418.9128
2021;8;T-8576-22113;763825.6015000001
2021;8;T-8586-20008;840164.328
2021;8;T-8610-37197;1283621.5962
2021;8;T-8643-49077;626466.933
2021;8;T-8658-31141;871371.7633999999
2021;8;T-8678-45096;709664.3742
2021;8;T-8706-44135;784446.7468000001
2021;8;T-8797-39010;985847.0164
2021;8;T-8813-23087;992858.7487000001
2021;8;T-8817-44267;951814.3119999999
2021;8;T-8932-34081;1366566.1304
2021;8;T-8948-34086;768372.9376000001
2021;8;T-8983-42090;1190709.5514
2021;8;T-9011-19047;1170269.014
2021;8;T-9030-28173;603494.7657
2021;8;T-9045-39095;822441.5207999999
2021;8;T-9053-23031;1550073.9975
2021;8;T-9083-7025;1358577.66
2021;8;T-9099-18168;1348177.7748
2021;8;T-9123-12122;1304212.5858999998
2021;8;T-9132-12016;747903.2210000001
2021;8;T-9161-37252;1189387.7184
2021;8;T-9171-31083;1042792.5617999999
2021;8;T-9177-37039;1279626.931
2021;8;T-9183-24100;877098.5859999999
2021;8;T-9254-29096;1327578.2832000002
2021;8;T-9268-17173;758686.5972
2021;8;T-9292-12082;911899.4864
2021;8;T-9312-2003;743168.1312000001
2021;8;T-9324-18902;1097957.628
2021;8;T-9335-5129;849487.3314
2021;8;T-9350-31189;1299425.7624000001
2021;8;T-9354-47210;1056774.6537
2021;8;T-9376-40092;983867.0772
2021;8;T-9414-21013;1011375.5673000001
2021;8;T-9426-28041;983996.2296
2021;8;T-9430-26162;1197407.5509999997
2021;8;T-9441-46181;1207563.4332
2021;8;T-9466-46257;826653.8834
2021;8;T-9483-13008;1140226.129
2021;8;T-9517-22177;1445001.987
2021;8;T-9593-5145;1382265.3732000003
2021;8;T-9605-3007;970596.6982
2021;8;T-9612-37351;1415921.1124999998
2021;8;T-9626-40002;1137802.6752000002
2021;8;T-9638-42006;1261171.6447
2021;8;T-9674-16906;1313658.0892
2021;8;T-9675-44117;1521548.1076
2021;8;T-9765-32007;1182499.6572000002
2021;8;T-9794-5192;1212424.9373
2021;8;T-9861-43019;1042703.3607000001
2021;8;T-9865-44175;1479137.004
2021;8;T-9897-40003;872081.3153999998
2021;8;T-9902-33044;979973.0017
2021;8;T-9904-49174;975595.8528
2021;8;T-9940-11005;657666.7608
