Año;Mes;Codigo Tienda;Presupuesto
2021;9;T-0004-37152;1019132.1755
2021;9;T-0086-40056;799369.3425
2021;9;T-0095-42176;1357310.0772
2021;9;T-0149-12052;1312876.9335999999
2021;9;T-0160-44110;918094.5213
2021;9;T-0243-31169;1138034.4
2021;9;T-0243-36004;1316348.736
2021;9;T-0296-45136;1201528.224
2021;9;T-0297-29065;961145.0772
2021;9;T-0301-48013;1412611.2375
2021;9;T-0313-49272;1024658.3388
2021;9;T-0341-23047;1123762.446
2021;9;T-0347-9060;757687.8102999999
2021;9;T-0376-36060;1498133.9285999998
2021;9;T-0411-45046;1231422.7644
2021;9;T-0413-39024;804760.2
2021;9;T-0427-22254;756052.6049999999
2021;9;T-0452-41005;1181757.72
2021;9;T-0506-19232;756050.7191999999
2021;9;T-0534-23052;641454.9184
2021;9;T-0599-17151;923439.8124
2021;9;T-0604-45089;594717.7013999999
2021;9;T-0667-19120;788970.9498999999
2021;9;T-0696-45203;614149.2546
2021;9;T-0715-40221;1377846.9684
2021;9;T-0783-47151;818273.9341000001
2021;9;T-0793-9466;1486733.5860000001
2021;9;T-0808-6137;1113362.6792
2021;9;T-0849-2001;683699.0144
2021;9;T-0855-21078;1312406.808
2021;9;T-0875-18024;562460.1015
2021;9;T-0914-49109;1361950.4724
2021;9;T-0917-5231;1236501.6162
2021;9;T-0918-20039;759217.3609999999
2021;9;T-0958-4103;563932.6882
2021;9;T-0976-19191;1300071.2872
2021;9;T-0978-28901;861114.9626
2021;9;T-0995-9128;1234100.0419
2021;9;T-1039-26103;1032940.9848
2021;9;T-1042-10007;968477.6829
2021;9;T-1062-10110;888537.8430000001
2021;9;T-1092-6031;666179.4744000001
2021;9;T-1126-43055;668390.4756000001
2021;9;T-1137-22061;836184.064
2021;9;T-1178-3021;1488034.0991999998
2021;9;T-1195-34201;826826.3977999999
2021;9;T-1227-29011;737320.3598
2021;9;T-1258-29026;946111.9978
2021;9;T-1260-16173;927852.6984999999
2021;9;T-1308-34083;712656.0805
2021;9;T-1328-12065;686283.4498000001
2021;9;T-1345-8027;1424538.7065
2021;9;T-1372-21017;1371043.7781
2021;9;T-1416-48063;699381.8559999999
2021;9;T-1432-24025;1113985.5803999999
2021;9;T-1437-38031;832170.105
2021;9;T-1468-8107;520375.5
2021;9;T-1532-48069;1084462.2252
2021;9;T-1545-44208;1384202.7179999999
2021;9;T-1548-4026;1394731.1960999998
2021;9;T-1602-25249;692581.6799999999
2021;9;T-1653-47232;912672.6609
2021;9;T-1667-31031;998511.3715999998
2021;9;T-1719-23053;923455.3164
2021;9;T-1735-16135;1047011.5854
2021;9;T-1788-7044;1182003.4836
2021;9;T-1843-22158;1347355.6446
2021;9;T-1854-10213;726833.8559999999
2021;9;T-1949-19066;601973.8896
2021;9;T-1957-37118;1270667.8145999997
2021;9;T-1973-48045;1267833.3898999998
2021;9;T-1997-43051;1187319.3311
2021;9;T-1997-48074;510690.7389
2021;9;T-2021-2041;1356991.4112
2021;9;T-2030-9101;757470.7046999999
2021;9;T-2031-40156;712955.4530999999
2021;9;T-2034-24902;923690.817
2021;9;T-2068-37109;718216.0960000001
2021;9;T-2077-8065;1281072.5326
2021;9;T-2135-31166;906080.8626999999
2021;9;T-2160-23009;1124868.3662999999
2021;9;T-2176-39021;982628.217
2021;9;T-2234-5142;665860.6955
2021;9;T-2255-3043;950926.671
2021;9;T-2265-27017;1060097.6834
2021;9;T-2278-42205;1300424.032
2021;9;T-2364-8086;712785.2672
2021;9;T-2426-43050;1231106.5628
2021;9;T-2426-45168;555393.7485000001
2021;9;T-2467-37382;980992.1995
2021;9;T-2481-49192;1102566.7727
2021;9;T-2485-25151;1247991.8589
2021;9;T-2594-8294;1237949.79
2021;9;T-2720-49197;802276.9108
2021;9;T-2746-50075;1115258.7959
2021;9;T-2857-49092;1481328.7751999998
2021;9;T-2867-49057;708841.3073
2021;9;T-2895-26175;597304.9576
2021;9;T-2902-16027;921417.2936999999
2021;9;T-2908-22048;1241540.8096000003
